,games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct,4_years,first_name,last_name,position,height_feet,height_inches,weight_pounds,team_id,team_abbreviation,team_city,team_conference,team_division,team_full_name,team_name
195,53,355,2018,18:04,2.15,5.47,0.74,2.49,0.7,0.89,0.23,1.62,1.85,2.4,0.6,0.13,1.3,2.06,5.74,0.393,0.295,0.787,0,Elie,Okobo,G,6.0,3.0,190.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
196,47,395,2018,12:57,1.57,3.74,0.38,1.32,0.68,0.85,0.36,1.15,1.51,0.45,0.3,0.17,0.38,0.96,4.21,0.42,0.29,0.8,0,Glenn,Robinson III,G-F,6.0,6.0,222.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
197,33,398,2018,9:41,1.33,3.33,0.55,1.73,0.18,0.27,0.09,1.15,1.24,0.58,0.33,0.09,0.39,1.39,3.39,0.4,0.316,0.667,0,Jerome,Robinson,G,6.0,5.0,190.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
198,80,408,2018,27:01,3.21,6.63,0.8,2.03,1.64,2.0,1.03,2.46,3.49,4.99,1.03,0.16,1.5,2.15,8.86,0.485,0.395,0.819,0,Tomas,Satoransky,G-F,6.0,7.0,210.0,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
199,12,440,2018,15:04,2.83,8.25,1.0,3.58,1.42,2.25,0.42,0.67,1.08,1.92,0.42,0.08,1.5,1.42,8.08,0.343,0.279,0.63,0,Isaiah,Thomas,G,5.0,9.0,185.0,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
200,68,459,2018,25:19,3.04,6.47,0.68,2.01,1.63,2.29,1.66,6.1,7.76,1.88,0.68,0.75,1.29,2.56,8.4,0.47,0.336,0.712,1,Noah,Vonleh,F,6.0,9.0,250.0,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
201,31,1764,2018,15:51,1.71,3.97,0.45,1.42,1.0,1.39,0.84,1.61,2.45,1.26,1.03,0.23,0.61,2.03,4.87,0.431,0.318,0.721,0,Corey,Brewer,,6.0,9.0,186.0,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
202,42,1771,2018,16:30,2.62,5.07,0.0,0.02,1.86,2.6,1.38,4.29,5.67,2.12,0.48,0.74,1.19,2.29,7.1,0.516,0.0,0.716,0,Joakim,Noah,,6.0,11.0,230.0,13,LAC,LA,West,Pacific,LA Clippers,Clippers
203,29,2158,2018,13:42,0.9,2.17,0.31,0.97,0.45,0.52,0.24,1.41,1.66,1.0,0.79,0.1,0.59,1.31,2.55,0.413,0.321,0.867,0,Patrick,McCaw,,6.0,7.0,185.0,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
204,7,50661,2018,4:41,0.29,1.14,0.29,0.71,0.0,0.0,0.14,0.43,0.57,0.57,0.14,0.14,0.14,0.29,0.86,0.25,0.4,0.0,0,Chris,Chiozza,G,,,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
205,34,2,2018,12:33,1.12,3.24,0.74,2.18,0.21,0.26,0.32,1.44,1.76,1.91,0.41,0.15,0.82,1.32,3.18,0.345,0.338,0.778,0,Jaylen,Adams,G,6.0,2.0,190.0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
206,81,6,2018,33:10,8.44,16.28,0.12,0.52,4.31,5.09,3.1,6.09,9.19,2.4,0.53,1.32,1.78,2.21,21.32,0.519,0.238,0.847,0,LaMarcus,Aldridge,F,6.0,11.0,260.0,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
207,10,17,2018,29:24,4.9,12.1,2.1,6.4,1.5,2.2,0.9,4.5,5.4,0.5,0.4,0.7,0.8,3.2,13.4,0.405,0.328,0.682,0,Carmelo,Anthony,F,,,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
208,81,21,2018,27:58,3.93,8.36,1.62,3.84,2.23,2.58,0.51,2.0,2.51,5.26,0.64,0.05,1.58,1.42,11.7,0.47,0.421,0.866,0,D.J.,Augustin,G,6.0,0.0,183.0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
209,43,23,2018,17:39,2.84,5.98,0.88,2.02,0.79,1.07,0.19,1.88,2.07,1.09,0.28,0.12,0.42,1.67,7.35,0.475,0.437,0.739,0,Dwayne,Bacon,G-F,6.0,7.0,221.0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
210,77,49,2018,23:14,3.69,7.7,1.34,3.34,0.91,1.19,1.62,4.14,5.77,1.91,0.7,0.71,1.06,2.56,9.62,0.479,0.401,0.761,0,Nemanja,Bjelica,F,6.0,10.0,234.0,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
211,78,51,2018,29:06,6.03,12.45,1.59,4.83,2.27,3.03,1.05,3.59,4.64,5.51,1.49,0.37,2.12,2.0,15.91,0.484,0.329,0.75,0,Eric,Bledsoe,G,6.0,1.0,205.0,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
212,63,59,2018,30:15,3.94,9.65,1.37,3.89,0.68,0.79,0.68,2.1,2.78,2.41,0.65,0.25,1.41,2.65,9.92,0.408,0.351,0.86,0,Avery,Bradley,G,6.0,2.0,180.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
213,43,97,2018,11:36,1.56,4.19,0.37,1.67,0.74,1.05,0.93,2.37,3.3,0.51,0.4,0.26,0.84,1.88,4.23,0.372,0.222,0.711,0,Marquese,Chriss,F,6.0,10.0,240.0,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
214,30,107,2018,25:44,5.93,12.37,0.87,3.17,3.53,4.8,1.43,6.8,8.23,3.57,1.33,1.47,2.4,3.63,16.27,0.48,0.274,0.736,0,DeMarcus,Cousins,C,6.0,11.0,270.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
215,81,118,2018,17:51,2.3,3.73,0.0,0.02,1.23,2.0,2.67,5.9,8.57,0.75,0.43,0.41,0.79,2.79,5.83,0.616,0.0,0.617,0,Ed,Davis,C,6.0,10.0,225.0,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
216,9,220,2018,25:30,4.78,7.67,0.0,0.0,3.22,5.33,2.67,6.56,9.22,0.44,0.78,0.44,1.78,3.78,12.78,0.623,0.0,0.604,0,Dwight,Howard,C,6.0,11.0,265.0,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
217,44,222,2018,20:19,2.18,4.75,0.32,1.14,0.52,0.86,0.7,3.5,4.2,0.77,0.52,0.14,0.57,1.34,5.2,0.459,0.28,0.605,0,Chandler,Hutchison,F,6.0,7.0,197.0,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
218,57,244,2018,26:52,3.81,9.23,1.58,4.56,1.67,2.23,0.6,2.44,3.04,2.91,0.95,0.47,1.35,1.7,10.86,0.413,0.346,0.748,0,Tyler,Johnson,G,6.0,4.0,190.0,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
