Season,SeasGm,CarrGm,Date,Age,Tm,Home,Opp,Win,teamdiff,GS,Minutes,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Pls/Mns
3,16,178,34675,22.7556,ORL,1,CLE,1,15,1,44.00,12,21,0.571,0,0,,9,15,0.6,3,7,10,1,0,3,3,3,33,23.5,
3,17,179,34677,22.7611,ORL,0,MIA,1,14,1,31.00,11,15,0.733,0,0,,3,6,0.5,1,9,10,2,2,0,5,5,25,17.5,
3,18,180,34678,22.7639,ORL,1,ATL,1,11,1,41.00,14,26,0.538,0,0,,5,12,0.417,9,4,13,4,3,1,2,4,33,28,
3,19,181,34680,22.7693,ORL,0,NJN,0,-27,1,33.00,8,15,0.533,0,0,,2,11,0.182,2,3,5,1,1,1,2,4,18,8.2,
3,20,182,34682,22.7748,ORL,1,DEN,1,24,1,29.00,10,17,0.588,0,0,,4,8,0.5,1,7,8,3,0,2,4,1,24,16.4,
3,21,183,34684,22.7803,ORL,0,GSW,1,3,1,45.00,15,20,0.75,0,0,,10,21,0.476,4,14,18,2,1,2,2,2,40,35.6,
3,22,184,34685,22.7830,ORL,0,SEA,0,-40,1,30.00,6,15,0.4,0,0,,3,7,0.429,3,2,5,4,0,0,1,4,15,8.2,
3,23,185,34688,22.7912,ORL,0,POR,1,4,1,39.00,12,21,0.571,0,0,,6,14,0.429,3,8,11,1,2,3,2,5,30,22.2,
3,24,186,34689,22.7940,ORL,0,LAC,1,11,1,33.00,14,16,0.875,0,0,,4,15,0.267,2,8,10,3,0,5,5,3,32,25.2,
3,25,187,34691,22.7995,ORL,1,MIL,1,32,1,32.00,12,18,0.667,0,0,,8,12,0.667,2,5,7,2,1,0,2,3,32,24.7,
3,26,188,34694,22.8077,ORL,0,WSB,1,7,1,33.00,11,20,0.55,0,0,,6,11,0.545,3,6,9,3,0,5,4,6,28,19.5,
3,27,189,34695,22.8104,ORL,1,MIA,1,20,1,37.00,11,22,0.5,0,0,,6,12,0.5,6,5,11,3,1,4,2,1,28,23.8,
3,28,190,34697,22.8159,ORL,0,CHH,0,-2,1,42.00,12,24,0.5,0,0,,6,12,0.5,4,13,17,4,0,3,5,0,30,22.2,
3,29,191,34698,22.8186,ORL,1,LAC,1,11,1,41.00,14,25,0.56,0,0,,10,15,0.667,2,8,10,3,3,5,4,3,38,31.3,
3,30,192,34703,22.8323,ORL,1,NJN,1,3,1,42.00,11,20,0.55,0,0,,3,7,0.429,1,3,4,3,2,3,2,3,25,18.4,
3,31,193,34705,22.8378,ORL,1,MIN,1,22,1,41.00,13,24,0.542,0,0,,8,12,0.667,4,3,7,5,0,2,2,4,34,25.8,
3,32,194,34707,22.8433,ORL,0,DET,1,20,1,31.00,8,16,0.5,0,0,,7,11,0.636,4,7,11,4,0,2,3,2,23,18.7,
3,33,195,34709,22.8487,ORL,0,CHI,0,-32,1,36.00,5,12,0.417,0,0,,7,14,0.5,2,10,12,2,1,2,5,4,17,9.4,
3,34,196,34710,22.8515,ORL,1,DET,1,17,1,32.00,13,19,0.684,0,0,,11,20,0.55,2,5,7,2,0,1,3,2,37,26.5,
3,35,197,34712,22.8569,ORL,0,ATL,1,5,1,29.00,8,13,0.615,0,0,,5,11,0.455,4,6,10,2,1,2,3,5,21,16.1,
3,36,198,34713,22.8597,ORL,1,PHI,1,21,1,36.00,14,19,0.737,0,0,,3,5,0.6,4,6,10,2,2,4,8,1,31,24.9,
3,37,199,34716,22.8679,ORL,1,CHH,1,11,1,43.00,14,25,0.56,0,0,,7,12,0.583,8,7,15,1,0,2,4,5,35,24.9,
3,38,200,34717,22.8706,ORL,0,DAL,1,11,1,38.00,17,25,0.68,0,0,,8,13,0.615,1,9,10,2,0,4,3,2,42,33.1,
3,39,201,34719,22.8761,ORL,0,DEN,1,4,1,29.00,9,16,0.563,0,0,,2,5,0.4,6,6,12,4,1,1,2,5,20,17.7,
3,40,202,34721,22.8816,ORL,0,PHO,0,-1,1,37.00,8,17,0.471,0,0,,8,13,0.615,1,7,8,2,0,0,3,5,24,12.5,
3,41,203,34723,22.8871,ORL,1,BOS,1,13,1,35.00,14,26,0.538,0,0,,3,10,0.3,3,12,15,1,0,4,0,1,31,24.4,
3,42,204,34725,22.8925,ORL,1,CHI,1,3,1,40.00,13,22,0.591,0,0,,11,19,0.579,9,8,17,3,2,4,4,2,37,34.4,
3,43,205,34732,22.9117,ORL,1,SEA,0,-3,1,46.00,15,27,0.556,0,0,,9,15,0.6,4,11,15,0,1,4,2,1,39,31.2,
3,44,206,34733,22.9144,ORL,0,IND,0,-12,1,39.00,7,18,0.389,0,0,,6,8,0.75,2,8,10,2,2,4,1,3,20,17.2,
3,45,207,34735,22.9199,ORL,1,NYK,1,3,1,46.00,17,28,0.607,0,0,,7,13,0.538,10,5,15,3,0,2,3,3,41,33.6,
3,46,208,34738,22.9281,ORL,1,DAL,1,18,1,28.00,8,15,0.533,0,0,,3,9,0.333,4,6,10,3,0,2,3,3,19,13.2,
3,47,209,34744,22.9446,ORL,1,IND,1,19,1,35.00,7,14,0.5,0,0,,1,6,0.167,4,4,8,2,3,3,2,4,15,12.9,
3,48,210,34745,22.9473,ORL,0,CLE,0,-1,1,46.00,9,17,0.529,0,1,0,8,14,0.571,2,7,9,3,0,5,2,2,26,21.6,
3,49,211,34747,22.9528,ORL,1,PHI,1,46,1,28.00,15,22,0.682,0,1,0,0,1,0,5,4,9,3,1,3,3,4,30,25.5,
3,50,212,34749,22.9582,ORL,0,MIN,0,-5,1,41.00,14,28,0.5,0,0,,8,13,0.615,6,6,12,2,0,5,2,4,36,27.3,
3,51,213,34750,22.9610,ORL,0,MIL,1,48,1,32.00,12,20,0.6,0,0,,6,6,1,3,8,11,6,0,2,1,1,30,29.5,
3,52,214,34753,22.9692,ORL,0,BOS,0,-2,1,38.00,14,22,0.636,0,0,,10,18,0.556,4,5,9,1,1,1,1,4,38,29.1,
3,53,215,34754,22.9719,ORL,1,BOS,1,26,1,5.00,3,3,1,0,0,,0,0,,0,0,0,1,0,0,1,3,6,3.6,
3,54,216,34758,22.9829,ORL,1,NYK,1,12,1,41.00,16,28,0.571,0,0,,9,15,0.6,5,5,10,1,2,0,1,5,41,30.1,
3,55,217,34760,22.9884,ORL,0,HOU,1,11,1,42.00,9,17,0.529,0,0,,1,3,0.333,5,15,20,6,2,2,4,5,19,19.5,
3,56,218,34761,22.9911,ORL,0,SAS,0,-1,1,40.00,15,27,0.556,0,0,,6,12,0.5,2,10,12,0,0,2,4,4,36,20.9,
3,57,219,34763,22.9966,ORL,1,ATL,1,2,1,44.00,12,20,0.6,0,0,,6,12,0.5,3,6,9,3,0,2,2,3,30,22.6,
3,58,220,34766,23.0055,ORL,1,LAL,1,4,1,42.00,20,26,0.769,0,0,,6,10,0.6,7,4,11,4,1,5,2,2,46,44.8,
3,59,221,34768,23.0110,ORL,1,POR,1,12,1,38.00,11,23,0.478,0,1,0,4,6,0.667,5,10,15,3,2,3,3,1,26,22.8,
3,60,222,34770,23.0164,ORL,1,SAS,1,6,1,42.00,10,24,0.417,0,0,,8,11,0.727,5,8,13,3,1,1,2,4,28,20.1,
3,61,223,34772,23.0219,ORL,1,UTA,0,-12,1,43.00,10,19,0.526,0,0,,9,16,0.563,3,8,11,2,0,3,1,3,29,22.7,
3,62,224,34773,23.0246,ORL,0,NJN,0,-9,1,41.00,13,25,0.52,0,0,,8,10,0.8,6,11,17,4,3,5,2,4,34,34.1,
3,63,225,34775,23.0301,ORL,0,IND,0,-10,1,40.00,11,24,0.458,0,0,,6,10,0.6,10,4,14,4,1,1,3,4,28,22.1,
3,64,226,34779,23.0411,ORL,1,PHO,1,24,1,33.00,12,19,0.632,0,0,,2,7,0.286,3,5,8,1,0,0,2,2,26,17,
3,65,227,34781,23.0465,ORL,1,CHH,1,12,1,41.00,13,21,0.619,0,1,0,8,13,0.615,4,11,15,4,1,5,1,4,34,33.3,
3,66,228,34782,23.0493,ORL,0,CHI,1,7,1,40.00,10,21,0.476,0,0,,4,9,0.444,9,7,16,4,0,3,4,3,24,19.4,
3,67,229,34784,23.0548,ORL,1,GSW,1,34,1,31.00,11,18,0.611,0,0,,2,5,0.4,3,9,12,5,1,3,3,3,24,21.8,
3,68,230,34786,23.0602,ORL,0,SAC,0,-11,1,40.00,13,22,0.591,0,0,,6,12,0.5,4,8,12,5,2,4,1,4,32,30.3,
3,69,231,34789,23.0684,ORL,0,UTA,1,3,1,40.00,10,23,0.435,0,0,,8,13,0.615,4,7,11,1,2,3,2,4,28,20,
3,70,232,34791,23.0739,ORL,0,LAL,0,-7,1,42.00,11,22,0.5,0,1,0,5,8,0.625,5,7,12,6,1,2,5,2,27,21.2,
3,71,233,34794,23.0821,ORL,1,DET,1,3,1,39.00,15,26,0.577,0,0,,10,22,0.455,9,10,19,4,0,2,0,1,40,36.1,
3,72,234,34796,23.0876,ORL,0,DET,0,-10,1,40.00,13,20,0.65,0,0,,5,16,0.313,6,12,18,3,0,0,3,3,31,23.5,
3,73,235,34797,23.0903,ORL,0,PHI,0,-10,1,40.00,11,19,0.579,0,0,,1,6,0.167,2,10,12,3,3,2,6,5,23,15,
3,74,236,34800,23.0986,ORL,1,CLE,1,17,1,36.00,12,16,0.75,0,0,,6,11,0.545,6,12,18,4,0,4,3,3,30,30.8,
3,75,237,34802,23.1040,ORL,0,BOS,0,-5,1,43.00,12,16,0.75,0,0,,2,11,0.182,3,9,12,3,1,0,2,2,26,21.1,
3,76,238,34804,23.1095,ORL,0,MIA,0,-6,1,41.00,16,22,0.727,0,0,,6,14,0.429,7,9,16,2,0,2,6,5,38,28.2,
3,77,239,34806,23.1150,ORL,1,WSB,1,11,1,36.00,13,21,0.619,0,0,,8,11,0.727,7,5,12,1,3,4,2,3,34,33,
3,78,240,34810,23.1259,ORL,1,IND,1,24,1,32.00,9,16,0.563,0,0,,2,10,0.2,4,9,13,3,2,3,1,3,20,18.7,
3,79,241,34812,23.1314,ORL,0,NYK,0,-14,1,27.00,6,11,0.545,0,0,,1,6,0.167,2,5,7,1,2,1,2,5,13,8,
4,1,242,35048,23.7775,ORL,1,UTA,1,12,0,24.00,9,16,0.563,0,0,,8,16,0.5,5,6,11,1,0,1,1,5,26,18.9,
4,2,243,35050,23.7830,ORL,0,TOR,0,-17,1,35.00,13,19,0.684,0,0,,6,11,0.545,3,8,11,1,0,2,3,5,32,23.5,
4,3,244,35053,23.7912,ORL,1,MIN,1,7,1,32.00,11,16,0.688,0,0,,8,13,0.615,1,4,5,0,1,3,2,3,30,23,
4,4,245,35055,23.7967,ORL,1,NYK,1,21,1,38.00,12,24,0.5,0,0,,4,10,0.4,4,8,12,2,0,6,2,3,28,21.2,
4,5,246,35056,23.7995,ORL,0,DET,1,15,1,36.00,6,9,0.667,0,0,,6,10,0.6,4,7,11,1,1,4,6,3,18,14.7,
4,6,247,35058,23.8049,ORL,1,HOU,1,2,1,38.00,10,15,0.667,0,0,,2,6,0.333,8,10,18,5,0,1,4,5,22,20.7,
4,7,248,35062,23.8159,ORL,1,LAC,1,24,1,31.00,10,14,0.714,0,0,,5,8,0.625,3,7,10,3,0,2,2,4,25,22.1,
4,8,249,35067,23.8296,ORL,1,TOR,1,11,1,37.00,11,15,0.733,0,0,,4,11,0.364,3,5,8,1,4,2,1,3,26,24.6,
4,9,250,35069,23.8350,ORL,1,SEA,1,22,1,33.00,16,22,0.727,0,0,,6,15,0.4,4,9,13,4,0,4,4,4,38,30.9,
4,10,251,35079,23.8624,ORL,0,DAL,0,-15,1,36.00,14,18,0.778,0,0,,5,12,0.417,1,7,8,1,1,3,5,3,33,23.6,
4,11,252,35081,23.8679,ORL,0,PHO,1,18,1,36.00,15,20,0.75,0,0,,5,7,0.714,2,6,8,2,0,1,3,1,35,28.1,
4,12,253,35083,23.8734,ORL,0,UTA,0,-12,1,42.00,7,19,0.368,0,0,,5,8,0.625,4,4,8,4,1,3,0,5,19,15.2,
4,13,254,35085,23.8789,ORL,0,HOU,1,1,1,42.00,13,24,0.542,0,0,,3,7,0.429,5,11,16,3,1,1,6,4,29,18.8,
4,14,255,35087,23.8843,ORL,1,PHI,1,15,1,30.00,9,13,0.692,0,0,,2,6,0.333,1,9,10,0,0,1,2,3,20,13.8,
4,15,256,35090,23.8925,ORL,0,ATL,0,-12,1,39.00,8,14,0.571,0,0,,4,10,0.4,2,8,10,4,0,4,2,3,20,17.2,
4,16,257,35091,23.8953,ORL,0,IND,0,-23,1,38.00,9,19,0.474,0,0,,5,9,0.556,6,7,13,1,1,0,2,5,23,15.7,
4,17,258,35094,23.9035,ORL,1,BOS,1,5,1,39.00,14,20,0.7,0,0,,2,13,0.154,3,16,19,7,2,5,7,3,30,26.3,
4,18,259,35096,23.9090,ORL,0,NYK,0,-8,1,35.00,6,10,0.6,0,0,,6,13,0.462,4,7,11,4,1,4,5,5,18,15.1,
4,19,260,35097,23.9117,ORL,1,ATL,1,13,1,39.00,12,22,0.545,0,0,,1,7,0.143,4,12,16,2,1,2,2,3,25,19,
4,20,261,35099,23.9172,ORL,1,SAS,1,13,1,38.00,9,18,0.5,0,0,,8,11,0.727,3,9,12,3,0,1,2,5,26,19.4,
4,21,262,35101,23.9227,ORL,1,SAC,1,10,1,34.00,9,15,0.6,0,0,,4,9,0.444,1,4,5,2,0,3,1,2,22,16.7,
4,22,263,35102,23.9254,ORL,0,DET,0,-14,1,27.00,6,10,0.6,0,0,,3,6,0.5,2,7,9,1,0,1,4,5,15,8.1,
4,23,264,35108,23.9418,ORL,1,DEN,1,28,1,35.00,14,25,0.56,0,0,,2,4,0.5,3,9,12,0,1,1,2,1,30,21.4,
4,24,265,35111,23.9500,ORL,1,MIL,1,30,1,32.00,13,21,0.619,1,1,1,4,12,0.333,1,9,10,5,1,0,6,0,31,20.2,
4,25,266,35112,23.9528,ORL,0,MIA,1,2,1,43.00,11,24,0.458,0,0,,9,18,0.5,4,6,10,4,1,3,4,5,31,19.5,
4,26,267,35115,23.9610,ORL,1,PHI,1,19,1,30.00,12,23,0.522,0,0,,0,2,0,3,10,13,3,0,4,2,5,24,17.9,
4,27,268,35116,23.9637,ORL,0,IND,1,2,1,42.00,10,18,0.556,0,0,,5,10,0.5,3,8,11,2,0,1,1,5,25,18,
4,28,269,35118,23.9692,ORL,0,MIL,1,13,1,24.00,7,13,0.538,0,0,,3,8,0.375,2,2,4,5,0,0,1,5,17,11.2,
4,29,270,35120,23.9747,ORL,0,CHI,0,-20,1,41.00,13,23,0.565,0,0,,7,17,0.412,4,12,16,3,0,2,1,4,33,25.4,
4,30,271,35123,23.9829,ORL,1,MIA,1,4,1,40.00,12,27,0.444,0,0,,7,18,0.389,4,10,14,2,1,5,2,3,31,21,
4,31,272,35124,23.9856,ORL,0,NJN,1,16,1,38.00,15,24,0.625,0,0,,3,6,0.5,4,5,9,7,0,3,5,4,33,25.7,
4,32,273,35126,23.9911,ORL,1,POR,1,26,1,38.00,17,29,0.586,0,1,0,7,12,0.583,4,13,17,1,0,2,0,1,41,33.9,
4,33,274,35128,23.9966,ORL,0,PHI,1,13,1,31.00,10,17,0.588,0,0,,2,4,0.5,5,5,10,6,1,4,2,3,22,23.1,
4,34,275,35129,23.9993,ORL,0,CHH,1,26,1,33.00,9,14,0.643,0,0,,0,0,,3,7,10,5,0,2,3,4,18,16.3,
4,35,276,35132,24.0055,ORL,1,CHH,1,5,1,45.00,16,21,0.762,0,0,,4,12,0.333,2,3,5,4,1,3,4,2,36,27.9,
4,36,277,35134,24.0110,ORL,1,PHO,1,16,1,27.00,7,14,0.5,0,0,,11,17,0.647,0,4,4,0,0,0,1,5,25,13.8,
4,37,278,35136,24.0164,ORL,0,DEN,0,-17,1,37.00,9,19,0.474,0,0,,2,4,0.5,4,7,11,1,1,1,4,5,20,10.8,
4,38,279,35137,24.0192,ORL,0,SEA,0,-1,1,44.00,9,20,0.45,0,0,,2,6,0.333,9,2,11,1,3,1,2,4,20,15.7,
4,39,280,35139,24.0246,ORL,0,VAN,1,5,1,45.00,9,21,0.429,0,0,,5,8,0.625,0,14,14,1,0,5,1,2,23,17.3,
4,40,281,35141,24.0301,ORL,0,LAL,1,1,1,39.00,12,23,0.522,0,0,,2,4,0.5,3,7,10,4,1,3,7,6,26,14.6,
4,41,282,35143,24.0356,ORL,1,DET,1,22,1,30.00,4,13,0.308,0,0,,2,4,0.5,2,3,5,4,0,1,2,5,10,3.5,
4,42,283,35144,24.0383,ORL,0,BOS,1,22,1,33.00,12,18,0.667,0,0,,4,10,0.4,3,11,14,8,0,2,2,3,28,27,
4,43,284,35146,24.0438,ORL,0,WSB,1,3,1,45.00,21,40,0.525,0,0,,7,13,0.538,8,9,17,2,1,3,3,4,49,35.2,
4,44,285,35150,24.0548,ORL,1,LAL,0,-22,1,42.00,11,24,0.458,0,0,,1,6,0.167,1,9,10,3,1,1,4,2,23,11,
4,45,286,35153,24.0630,ORL,0,TOR,1,40,1,27.00,8,12,0.667,0,0,,8,11,0.727,3,5,8,4,2,2,3,2,24,23.6,
4,46,287,35155,24.0684,ORL,1,NYK,1,19,1,38.00,11,21,0.524,0,0,,10,13,0.769,2,6,8,4,0,0,0,3,32,25.3,
4,47,288,35162,24.0876,ORL,1,CHI,0,-4,0,33.00,10,16,0.625,0,0,,1,2,0.5,2,7,9,4,1,1,5,3,21,15.2,
4,48,289,35165,24.0958,ORL,1,CLE,1,12,1,44.00,15,18,0.833,0,0,,9,13,0.692,4,9,13,3,0,1,2,1,39,36.7,
4,49,290,35167,24.1013,ORL,1,IND,0,-10,1,32.00,16,28,0.571,0,0,,1,5,0.2,7,4,11,3,1,2,2,5,33,24.8,
4,50,291,35169,24.1068,ORL,0,MIL,0,-13,1,40.00,14,23,0.609,0,0,,9,17,0.529,5,11,16,3,1,1,2,3,37,30.7,
4,51,292,35171,24.1123,ORL,1,WSB,1,18,1,38.00,10,22,0.455,0,0,,6,10,0.6,6,12,18,1,1,2,3,4,26,19.3,
4,52,293,35173,24.1177,ORL,1,ATL,1,15,1,33.00,7,16,0.438,0,0,,8,14,0.571,5,9,14,3,0,1,3,4,22,15.6,
4,53,294,35174,24.1205,ORL,0,PHI,1,20,1,32.00,10,16,0.625,0,0,,3,5,0.6,3,7,10,4,0,2,3,3,23,19.2,
4,54,295,35176,24.1259,ORL,0,CHH,1,3,1,36.00,9,18,0.5,0,0,,3,8,0.375,0,8,8,3,1,2,7,5,21,7.9,
5,1,296,35370,24.6571,LAL,1,PHO,1,14,1,35.00,8,10,0.8,0,0,,7,11,0.636,4,10,14,3,0,2,5,5,23,19.9,
5,2,297,35372,24.6626,LAL,1,MIN,1,6,1,41.00,14,20,0.7,0,0,,7,13,0.538,6,13,19,3,0,3,3,5,35,31.5,
5,3,298,35374,24.6680,LAL,0,NYK,1,6,1,41.00,12,23,0.522,0,0,,2,5,0.4,3,10,13,1,2,5,2,5,26,20.8,
5,4,299,35375,24.6708,LAL,0,CHH,0,-10,1,42.00,10,18,0.556,0,0,,2,5,0.4,3,7,10,1,0,2,4,4,22,12.9,
5,5,300,35377,24.6762,LAL,0,TOR,0,-1,1,36.00,11,18,0.611,0,0,,3,7,0.429,5,5,10,2,2,0,3,3,25,19.4,
5,6,301,35379,24.6817,LAL,1,ATL,1,7,1,39.00,9,20,0.45,0,0,,1,4,0.25,6,12,18,4,2,4,3,5,19,17.8,
5,7,302,35381,24.6872,LAL,0,HOU,1,11,1,42.00,15,24,0.625,0,0,,4,8,0.5,6,9,15,2,1,2,5,6,34,24.9,
5,8,303,35382,24.6899,LAL,0,SAS,0,-12,1,37.00,11,15,0.733,0,0,,8,11,0.727,4,6,10,1,0,4,6,2,30,24,
5,9,304,35384,24.6954,LAL,1,LAC,1,7,1,29.00,6,11,0.545,0,0,,6,10,0.6,2,1,3,3,3,2,3,6,18,13.9,
5,10,305,35386,24.7009,LAL,0,PHO,1,14,1,40.00,7,12,0.583,0,0,,2,5,0.4,1,12,13,1,1,0,4,3,16,10,
5,11,306,35388,24.7064,LAL,0,GSW,1,3,1,45.00,12,19,0.632,0,0,,2,8,0.25,1,11,12,7,0,3,2,3,26,22.9,
5,12,307,35389,24.7091,LAL,1,UTA,0,-16,1,41.00,11,22,0.5,0,0,,4,10,0.4,8,7,15,2,1,4,4,4,26,19.9,
5,13,308,35391,24.7146,LAL,1,SAS,1,10,1,38.00,13,19,0.684,0,0,,3,10,0.3,7,14,21,1,0,2,4,1,29,24.9,
5,14,309,35393,24.7201,LAL,1,HOU,0,-5,1,37.00,10,16,0.625,0,0,,3,11,0.273,4,7,11,0,0,2,4,5,23,12.9,
5,15,310,35395,24.7255,LAL,0,PHI,1,12,1,38.00,9,15,0.6,0,1,0,5,12,0.417,4,16,20,1,1,2,1,4,23,21.4,
5,16,311,35396,24.7283,LAL,0,BOS,0,-16,1,38.00,10,15,0.667,0,0,,2,7,0.286,4,6,10,5,0,4,0,3,22,23.2,
5,17,312,35398,24.7337,LAL,0,DET,1,8,1,42.00,11,19,0.579,0,1,0,5,12,0.417,2,9,11,3,0,0,7,2,27,13.7,
5,18,313,35400,24.7392,LAL,1,DEN,1,8,1,40.00,10,19,0.526,0,0,,4,7,0.571,4,12,16,8,0,4,7,4,24,19.7,
5,19,314,35402,24.7447,LAL,1,SEA,1,4,1,45.00,13,25,0.52,0,0,,6,10,0.6,5,9,14,7,1,3,3,2,32,28.5,
5,20,315,35403,24.7474,LAL,0,UTA,0,-26,1,33.00,8,18,0.444,0,0,,5,9,0.556,3,5,8,2,0,3,4,4,21,11.5,
5,21,316,35405,24.7529,LAL,1,ORL,1,11,1,41.00,9,18,0.5,0,0,,7,10,0.7,5,13,18,2,5,7,2,4,25,29.9,
5,22,317,35407,24.7584,LAL,1,MIN,1,24,1,35.00,10,14,0.714,0,0,,2,4,0.5,3,7,10,5,1,1,4,1,22,20.4,
5,23,318,35409,24.7639,LAL,0,SAC,1,2,1,42.00,10,24,0.417,0,0,,7,13,0.538,4,9,13,4,0,4,2,4,27,19.3,
5,24,319,35410,24.7666,LAL,1,IND,1,3,1,42.00,13,22,0.591,0,0,,7,13,0.538,2,8,10,2,0,6,1,4,33,27.2,
5,25,320,35412,24.7721,LAL,1,POR,1,1,1,46.00,14,29,0.483,0,0,,6,9,0.667,2,8,10,7,1,6,3,3,34,27.8,
5,26,321,35416,24.7830,LAL,0,CHI,0,-6,1,44.00,12,20,0.6,0,0,,3,6,0.5,5,8,13,3,1,2,4,5,27,21,
5,27,322,35417,24.7858,LAL,0,MIL,1,6,1,43.00,15,25,0.6,0,0,,11,16,0.688,1,12,13,2,2,3,4,4,41,31.7,
5,28,323,35420,24.7940,LAL,0,MIN,0,-15,1,41.00,8,20,0.4,0,0,,5,12,0.417,6,11,17,1,0,3,2,4,21,14.1,
5,29,324,35424,24.8049,LAL,0,PHO,1,21,1,40.00,11,24,0.458,0,1,0,4,9,0.444,3,13,16,5,1,1,2,4,26,19.2,
5,30,325,35426,24.8104,LAL,1,BOS,1,7,1,39.00,10,19,0.526,0,0,,5,13,0.385,5,6,11,4,2,2,2,3,25,20.8,
5,31,326,35428,24.8159,LAL,1,PHI,1,13,1,28.00,10,17,0.588,0,0,,8,12,0.667,3,5,8,4,1,2,1,4,28,24.7,
5,32,327,35432,24.8268,LAL,0,SAC,1,7,1,42.00,11,25,0.44,0,0,,3,8,0.375,6,10,16,2,0,4,1,5,25,18.3,
5,33,328,35435,24.8350,LAL,0,VAN,1,13,1,40.00,13,21,0.619,0,0,,5,9,0.556,2,10,12,2,0,4,2,3,31,25.3,
5,34,329,35436,24.8378,LAL,0,POR,0,-4,1,40.00,15,23,0.652,0,0,,4,14,0.286,0,12,12,1,0,3,0,5,34,24.3,
5,35,330,35438,24.8433,LAL,1,CHH,1,4,1,42.00,10,19,0.526,0,0,,3,7,0.429,3,13,16,3,0,4,3,2,23,19.2,
5,36,331,35440,24.8487,LAL,1,MIA,1,9,1,41.00,15,26,0.577,0,0,,4,11,0.364,4,10,14,4,0,4,5,4,34,23.8,
5,37,332,35444,24.8597,LAL,1,VAN,1,10,1,37.00,9,18,0.5,0,0,,6,16,0.375,5,7,12,4,2,5,3,4,24,20.3,
5,38,333,35446,24.8652,LAL,1,POR,0,-4,1,40.00,12,22,0.545,0,0,,9,17,0.529,4,9,13,7,2,5,3,5,33,30.1,
5,39,334,35448,24.8706,LAL,1,DET,0,-3,1,49.00,9,12,0.75,0,0,,0,2,0,6,13,19,3,2,5,3,5,18,23.1,
5,40,335,35450,24.8761,LAL,1,DAL,1,10,1,33.00,6,15,0.4,0,0,,2,6,0.333,2,11,13,7,1,1,2,2,14,12.8,
5,41,336,35454,24.8871,LAL,1,GSW,1,17,1,38.00,15,25,0.6,0,0,,3,6,0.5,5,6,11,3,1,6,4,3,33,27.7,
5,42,337,35456,24.8925,LAL,0,SEA,1,1,1,39.00,9,19,0.474,0,0,,4,8,0.5,4,7,11,3,1,2,1,2,22,18.3,
5,43,338,35458,24.8980,LAL,0,DAL,1,19,1,37.00,13,23,0.565,0,0,,5,10,0.5,4,6,10,3,0,2,1,3,31,24,
5,44,339,35459,24.9008,LAL,0,SAS,1,7,1,40.00,9,18,0.5,0,0,,3,13,0.231,8,11,19,2,0,3,4,5,21,14.4,
5,45,340,35463,24.9117,LAL,1,WSB,1,30,1,31.00,11,17,0.647,0,0,,2,6,0.333,1,6,7,3,2,4,1,2,24,22.5,
5,46,341,35473,24.9391,LAL,0,MIN,1,16,1,8.00,6,7,0.857,0,0,,0,2,0,1,3,4,0,1,0,0,0,12,11.3,
5,47,342,35531,25.0986,LAL,1,PHO,1,16,1,24.00,12,22,0.545,0,0,,0,3,0,5,6,11,2,0,3,2,2,24,18.2,
5,48,343,35533,25.1040,LAL,1,UTA,1,2,1,41.00,14,29,0.483,0,0,,11,18,0.611,5,8,13,2,1,2,1,2,39,29.4,
5,49,344,35537,25.1150,LAL,1,SAC,1,9,1,33.00,15,31,0.484,0,1,0,12,14,0.857,6,6,12,3,1,1,3,2,42,31.5,
5,50,345,35538,25.1177,LAL,0,LAC,1,28,1,31.00,5,8,0.625,0,0,,8,12,0.667,0,6,6,5,3,0,2,3,18,17.9,
5,51,346,35540,25.1232,LAL,0,POR,0,-4,1,35.00,11,21,0.524,0,0,,2,5,0.4,3,4,7,4,1,1,4,5,24,14.3,
6,1,347,35741,25.6735,LAL,1,NYK,1,5,1,27.00,7,12,0.583,0,0,,3,9,0.333,3,5,8,4,0,3,2,6,17,13.1,
6,2,348,35743,25.6790,LAL,1,GSW,1,35,1,29.00,10,17,0.588,0,0,,7,12,0.583,4,15,19,3,0,2,2,3,27,24.7,
6,3,349,35745,25.6845,LAL,0,DAL,1,22,1,37.00,17,23,0.739,0,0,,3,9,0.333,2,10,12,2,0,3,2,3,37,30,
6,4,350,35747,25.6899,LAL,0,SAS,1,9,1,43.00,13,26,0.5,0,0,,8,15,0.533,5,10,15,1,1,4,7,4,34,20.6,
6,5,351,35748,25.6927,LAL,0,HOU,1,10,1,50.00,8,18,0.444,0,0,,8,13,0.615,5,8,13,8,2,3,3,3,24,24,
6,6,352,35750,25.6982,LAL,1,VAN,1,26,1,29.00,5,8,0.625,0,0,,4,8,0.5,2,3,5,2,1,2,2,1,14,12.5,
6,7,353,35752,25.7036,LAL,0,UTA,1,5,1,36.00,7,10,0.7,0,0,,3,8,0.375,4,5,9,0,1,4,3,3,17,14.7,
6,8,354,35753,25.7064,LAL,1,MIN,1,25,1,34.00,11,16,0.688,0,0,,4,5,0.8,2,10,12,4,1,2,5,4,26,21.8,
6,9,355,35797,25.8268,LAL,1,ATL,1,10,0,24.00,10,14,0.714,0,0,,2,7,0.286,3,6,9,2,0,2,0,2,22,20.1,
